FID,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9d4,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,25.3,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9d3,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,30.4,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9d2,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,25.1,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9d1,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,24.3,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9d0,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,24.3,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9cf,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,26.1,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ce,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,30.9,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9cd,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,32.4,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9cc,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,34.5,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9cb,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,33.1,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ca,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,22.5,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c9,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,12.7,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c8,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Dioxyde d'azote,8,13.9,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c7,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,33,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c6,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,36.9,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c5,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,40.4,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c4,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,42.5,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c3,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,61.9,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c2,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,74.5,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c1,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,72.1,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9c0,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,70.8,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9bf,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,48.2,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9be,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,38.9,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9bd,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,33.4,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9bc,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,37.7,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9bb,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,30.3,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ba,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,28.8,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b9,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,30.4,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b8,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,38.7,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b7,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,54.6,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b6,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,58.1,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b5,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,57.6,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b4,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,49.9,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b3,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,29.9,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b2,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,14.6,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b1,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Oxydes d'azote,9,17,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9b0,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,68.9,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9af,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,69.1,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ae,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,57.3,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ad,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,44.3,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ac,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,22.6,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9ab,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,14.8,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9aa,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,19.6,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a9,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,27.6,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a8,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,54.9,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a7,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,64.6,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a6,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,63.9,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a5,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,71.1,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a4,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,74.7,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a3,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,65.2,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a2,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,59.4,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a1,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,29.2,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-9a0,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,27.5,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99f,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,26,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99e,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,25.5,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99d,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,38.6,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99c,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,57.2,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99b,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,76.8,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-99a,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Ozone,7,66.4,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-999,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,22.9,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-998,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,19.5,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-997,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,20.1,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-996,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,19.1,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-995,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,18.8,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-994,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,22.2,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-993,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,24.3,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-992,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,26.3,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-991,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,23.9,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-990,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,17.8,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98f,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,26.4,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98e,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,22.9,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98d,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,19.3,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98c,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,15.9,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98b,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,18.5,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-98a,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,11.9,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-989,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,18,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-988,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,20.2,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-987,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,22.8,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-986,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,18.4,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-985,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,17.1,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-984,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,Particules PM10,5,15.9,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-983,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,13.1,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-982,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,11.1,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-981,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,10.3,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-980,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,10.4,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97f,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,9.9,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97e,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,14.3,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97d,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,15,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97c,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,16.6,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97b,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,12.1,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-97a,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,9.9,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-979,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,13.7,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-978,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,13.2,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-977,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,11.5,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-976,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,Urbaine,fond,"Particules fines PM2,5",6001,7.9,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1045411.64069809,6298604.31831348
